26.012,48.914,172.797,137.149,154.041,135.384,143.936,143.535,183.87,321.934,537.494
26.059,47.396,171.168,136.707,153.31,135.384,143.936,143.208,182.953,320.104,541.217
26.115,47.484,170.069,136.707,153.31,134.796,143.285,142.559,182.153,319.496,534.226
26.162,45.663,170.069,135.971,152.533,134.074,142.466,141.827,181.14,316.872,528.42
26.314,41.597,169.735,134.348,150.745,132.682,140.751,140.741,180.204,315.049,527.097
26.36,43.146,168.982,134.079,150.564,132.682,140.751,140.463,180.163,313.907,529.505
26.413,44.502,168.295,134.079,150.564,132.505,140.573,140.285,180.562,312.385,517.91
26.461,42.682,168.295,133.914,150.342,132.359,140.447,140.191,179.553,311.911,526.259
26.615,40.635,168.882,133.343,149.598,131.789,139.714,139.759,179.221,310.586,520.41
26.661,42.397,167.999,133.071,149.316,131.789,139.714,139.496,178.816,310.847,519.554
26.716,41.373,168.029,133.071,149.316,131.555,139.529,139.272,178.733,309.375,520.708
26.759,42.928,168.029,132.816,148.954,131.243,139.163,138.972,178.175,309.652,517.906
26.917,39.836,166.987,131.826,147.73,130.344,138.089,138.281,177.891,307.437,516.75
26.96,39.534,166.251,131.504,147.447,130.344,138.089,137.945,177.709,306.663,508.167
27.011,38.67,166.334,131.504,147.447,130.065,137.794,137.633,177.243,305.659,510.001
27.06,36.675,166.334,131.261,147.138,129.824,137.493,137.447,177.495,305.802,511.273
27.214,37.73,165.321,130.641,146.357,129.245,136.806,137.099,177.106,304.479,511.083
27.259,37.369,165.487,130.362,145.922,129.245,136.806,136.694,176.394,303.325,509.069
27.314,35.895,165.621,130.362,145.922,128.93,136.403,136.393,175.858,303.241,505.288
27.361,35.877,165.621,129.981,145.489,128.52,135.898,135.948,174.856,300.965,504.351
27.514,33.994,163.044,128.721,144.14,127.598,134.712,135.021,174.896,299.997,500.471
27.562,31.279,164.266,128.528,144.074,127.598,134.712,134.96,173.941,299.212,496.774
27.614,35.192,164.393,128.528,144.074,127.65,134.682,134.899,174.424,298.721,506.208
27.662,35.213,164.393,128.541,144.175,127.72,134.732,135.084,174.265,298.802,507.992
27.813,34.233,164.554,128.795,144.684,128.237,135.181,135.223,175.031,299.623,509.956
27.86,33.483,165.663,129.119,145.176,128.237,135.181,135.625,175.037,300.731,503.775
27.914,35.2,165.531,129.119,145.176,128.759,135.618,135.813,175.403,302.441,506.74
27.966,36.119,165.531,129.416,145.609,129.34,136.122,136.142,175.603,302.231,503.947
28.113,36.784,167.377,130.413,146.578,130.424,137.16,136.898,176.862,304.754,509.538
28.16,36.807,166.274,130.494,146.702,130.424,137.16,137.104,176.906,303.913,508.256
28.212,36.9,167.65,130.494,146.702,130.517,137.297,137.211,176.651,304.495,512.33
28.261,35.25,167.65,130.622,146.821,130.661,137.422,137.38,176.556,305.167,515.014
28.421,35.807,167.755,132.029,148.643,132.83,140.005,138.779,178.158,306.717,512.762
28.459,39.381,169.592,132.917,149.665,132.83,140.005,139.686,178.846,308.682,515.718
28.513,41.348,170.886,132.917,149.665,133.887,141.253,141.123,179.605,311.107,520.823
28.559,41.516,170.886,133.368,150.093,134.381,141.926,141.629,179.963,312.213,523.911
28.716,35.547,167.863,131.24,150.155,134.012,141.433,142.609,181.032,313.021,521.088
28.761,37.227,166.973,131.206,150.235,134.012,141.433,142.689,180.482,313.176,514.582
28.817,35.959,168.243,131.206,150.235,134.127,141.572,142.789,180.485,315.086,517.476
28.861,37.511,168.243,131.482,150.729,134.505,142.064,143.27,181.601,316.216,524.031
